epoch,step,train_loss,val_loss
0,49,0.239096537232399,
0,99,0.18927687406539917,
0,149,0.1612563133239746,
0,199,0.1502104550600052,
0,249,0.14791317284107208,
0,299,0.14285802841186523,
0,349,0.1368667036294937,
0,399,0.12780854105949402,
0,449,0.12848295271396637,
0,499,0.13119211792945862,
0,549,0.13189491629600525,
0,599,0.13294851779937744,
0,649,0.12419188767671585,
0,699,0.12635253369808197,
0,749,0.12786553800106049,
0,799,0.12612123787403107,
0,849,0.1289532482624054,
0,899,0.12849241495132446,
0,949,0.12315348535776138,
0,999,0.1250506490468979,
0,1049,0.12321922928094864,
0,1099,0.12528906762599945,
0,1149,0.11704520136117935,
0,1199,0.12463793158531189,
0,1249,0.12390114367008209,
0,1299,0.11965232342481613,
0,1349,0.11970941722393036,
0,1399,0.12290137261152267,
0,1449,0.12532657384872437,
0,1499,0.11982165277004242,
0,1549,0.11888354271650314,
0,1599,0.1223096251487732,
0,1649,0.11731701344251633,
0,1699,0.1166454628109932,
0,1749,0.12274014204740524,
0,1799,0.11674446612596512,
0,1849,0.11331000179052353,
0,1899,0.11193495988845825,
0,1949,0.12179539352655411,
0,1999,0.11891426146030426,
0,2049,0.11715653538703918,
0,2099,0.11838610470294952,
0,2149,0.11826489120721817,
0,2199,0.12073963135480881,
0,2249,0.11658986657857895,
0,2299,0.12205661088228226,
0,2349,0.11658137291669846,
0,2399,0.11810100078582764,
0,2449,0.11684303730726242,
0,2499,0.11379862576723099,
0,2549,0.12045086920261383,
0,2599,0.11863600462675095,
0,2649,0.1179557740688324,
0,2699,0.12100889533758163,
0,2749,0.11751595139503479,
0,2799,0.12092842161655426,
0,2849,0.112901970744133,
0,2899,0.1149919405579567,
0,2949,0.11811986565589905,
0,2999,0.1165364608168602,
0,3049,0.12034471333026886,
0,3099,0.11550355702638626,
0,3149,0.1132681667804718,
0,3199,0.11619988083839417,
0,3249,0.11691001802682877,
0,3299,0.11761794984340668,
0,3349,0.11406857520341873,
0,3399,0.11899814754724503,
0,3449,0.1163848340511322,
0,3499,0.11517583578824997,
0,3549,0.1161268949508667,
0,3599,0.11505414545536041,
0,3649,0.11546104401350021,
0,3699,0.11571675539016724,
0,3749,0.10846010595560074,
0,3799,0.12021273374557495,
0,3849,0.11448471993207932,
0,3899,0.1141202375292778,
0,3949,0.11342652887105942,
0,3999,0.11232402920722961,
0,4049,0.10779145359992981,
0,4099,0.11400902271270752,
0,4149,0.11788766086101532,
0,4199,0.11165422201156616,
0,4249,0.11425314098596573,
0,4299,0.1140248104929924,
0,4349,0.1143171414732933,
0,4399,0.11308152228593826,
0,4449,0.11873079091310501,
0,4499,0.11624180525541306,
0,4549,0.11364620178937912,
0,4599,0.11787035316228867,
0,4649,0.11366734653711319,
0,4699,0.11233670264482498,
0,4749,0.11443756520748138,
0,4799,0.11489719897508621,
0,4849,0.11483835428953171,
0,4899,0.11538578569889069,
0,4949,0.11622786521911621,
0,4999,0.1115560382604599,
0,5049,0.11380483955144882,
0,5099,0.11767728626728058,
0,5149,0.11504805833101273,
0,5199,0.11330737918615341,
0,5249,0.10851510614156723,
0,5299,0.11552240699529648,
0,5349,0.1121843159198761,
0,5399,0.11625146120786667,
0,5449,0.11319127678871155,
0,5499,0.11614996194839478,
0,5549,0.11447596549987793,
0,5599,0.11537740379571915,
0,5649,0.11785827577114105,
0,5699,0.11270017921924591,
0,5749,0.11509224027395248,
0,5799,0.10933257639408112,
0,5849,0.1133532002568245,
0,5899,0.10871059447526932,
0,5949,0.11279422044754028,
0,5999,0.11246000975370407,
0,6049,0.10823298245668411,
0,6099,0.11053357273340225,
0,6149,0.11550546437501907,
0,6199,0.11299685388803482,
0,6249,0.11036115884780884,
0,6299,0.10987844318151474,
0,6349,0.11074519157409668,
0,6399,0.11524022370576859,
0,6449,0.11437570303678513,
0,6499,0.11375076323747635,
0,6549,0.11701461672782898,
0,6599,0.1103377640247345,
0,6649,0.11518803238868713,
0,6699,0.1158340573310852,
0,6749,0.1098039522767067,
0,6799,0.11142747104167938,
0,6849,0.10822456330060959,
0,6899,0.11341682821512222,
0,6949,0.11722179502248764,
0,6999,0.11064046621322632,
0,7049,0.11146214604377747,
0,7099,0.11323720216751099,
0,7149,0.1166384294629097,
0,7199,0.11485923826694489,
0,7249,0.11034539341926575,
0,7299,0.11852558702230453,
0,7349,0.10872916132211685,
0,7397,,0.11267045885324478
1,7399,0.1172102838754654,
1,7449,0.1107453852891922,
1,7499,0.11523230373859406,
1,7549,0.11237160861492157,
1,7599,0.11613273620605469,
1,7649,0.10806450992822647,
1,7699,0.11229661107063293,
1,7749,0.11373578757047653,
1,7799,0.11488449573516846,
1,7849,0.11431866139173508,
1,7899,0.11224929243326187,
1,7949,0.11639371514320374,
1,7999,0.10920662432909012,
1,8049,0.116642527282238,
1,8099,0.11645804345607758,
1,8149,0.11085228621959686,
1,8199,0.11733122169971466,
1,8249,0.11606894433498383,
1,8299,0.11037173122167587,
1,8349,0.10902640223503113,
1,8399,0.11562071740627289,
1,8449,0.11187964677810669,
1,8499,0.11512358486652374,
1,8549,0.11409670114517212,
1,8599,0.11271744221448898,
1,8649,0.11147546023130417,
1,8699,0.11304503679275513,
1,8749,0.11295833438634872,
1,8799,0.10955431312322617,
1,8849,0.11461051553487778,
1,8899,0.11141601949930191,
1,8949,0.11143632233142853,
1,8999,0.11270588636398315,
1,9049,0.10917569696903229,
1,9099,0.11039049923419952,
1,9149,0.11300214380025864,
1,9199,0.1199585348367691,
1,9249,0.11004259437322617,
1,9299,0.11723998934030533,
1,9349,0.11709186434745789,
1,9399,0.10837546736001968,
1,9449,0.1147194355726242,
1,9499,0.11206036061048508,
1,9549,0.10930781811475754,
1,9599,0.1143423467874527,
1,9649,0.11334261298179626,
1,9699,0.11134070158004761,
1,9749,0.11555059254169464,
1,9799,0.108452208340168,
1,9849,0.10828061401844025,
1,9899,0.10996737331151962,
1,9949,0.11253705620765686,
1,9999,0.11023468524217606,
1,10049,0.11356581002473831,
1,10099,0.11041631549596786,
1,10149,0.11253330856561661,
1,10199,0.11477324366569519,
1,10249,0.1114155575633049,
1,10299,0.11265768855810165,
